"","Age","beta_hat_0","bn_beta_hat_1","beta_check_0","bn_beta_check_1","u_t","local_n"
"1122",73.025,0.501796010714286,-0.0113119285714286,0.502050553571429,-0.0139173766825681,0.95996929690156,14099
"1123",73.05,0.501744592857143,-0.0113119285714286,0.502005821428572,-0.0139173766825681,0.959969296901562,14099
"1124",73.075,0.5017226,-0.011396,0.501961089285714,-0.0139173766825681,0.960066051959293,14099
"1125",73.1,0.5016708,-0.011396,0.50189342,-0.0137191443472253,0.960066051959295,14099
"1126",73.125,0.501619,-0.0113959999999999,0.501849325,-0.0137191443472252,0.960066051959293,14099
"1127",73.15,0.5015672,-0.0113960000000001,0.50180523,-0.0137191443472254,0.9600660519593,14099
"1128",73.175,0.5015154,-0.0113960000000001,0.501761135,-0.0137191443472252,0.960066051959297,14099
"1129",73.2,0.5014636,-0.011396,0.50171704,-0.0137191443472252,0.960066051959293,14099
"1130",73.225,0.5014118,-0.011396,0.501672945,-0.0137191443472251,0.960066051959297,14099
"1131",73.25,0.50136,-0.011396,0.50162885,-0.0137191443472253,0.960066051959293,14099
"1132",73.275,0.5013082,-0.0113959999999999,0.501584755,-0.0137191443472251,0.960066051959296,14099
"1133",73.3,0.5012564,-0.0113960000000001,0.50154066,-0.0137191443472253,0.960066051959294,14099
"1134",73.325,0.5012046,-0.011396,0.501496565,-0.0137191443472253,0.960066051959296,14099
"1135",73.35,0.5011759,-0.0114729999999998,0.50145247,-0.0137191443472252,0.997024735213693,14099
"1136",73.375,0.50112375,-0.011473,0.501408375,-0.0137191443472252,0.997024735213696,14099
"1137",73.4,0.5010716,-0.0114730000000001,0.50136428,-0.0137191443472251,0.997024735213697,14099
"1138",73.425,0.501070095833333,-0.0115509166666667,0.501320185,-0.0137191443472251,0.997291889831098,14099
"1139",73.45,0.501017591666667,-0.0115509166666667,0.50127609,-0.0137191443472251,0.997291889831103,14099
"1140",73.475,0.5009650875,-0.0115509166666668,0.501231995,-0.0137191443472253,0.997291889831104,14099
